1646875332.581488,+5.9979742745E+01
1646875334.423029,+5.9979564810E+01
1646875336.384611,+5.9977919639E+01
1646875338.346281,+5.9978998036E+01
1646875340.187606,+5.9982268206E+01
1646875342.029255,+5.9983151950E+01
1646875343.870628,+5.9984889415E+01
1646875345.712068,+5.9982850312E+01
1646875347.553629,+5.9982462192E+01
1646875349.395252,+5.9980854707E+01
1646875351.236592,+5.9980721467E+01
1646875353.198176,+5.9981104839E+01
1646875355.039672,+5.9982410960E+01
1646875356.881117,+5.9979962517E+01
1646875358.722745,+5.9979359393E+01
1646875360.564143,+5.9980772459E+01
1646875362.405708,+5.9979699566E+01
1646875364.247121,+5.9980067981E+01
1646875366.088712,+5.9980035668E+01
1646875367.930163,+5.9977217370E+01
1646875369.771568,+5.9977589993E+01
1646875371.613203,+5.9978448367E+01
1646875373.454741,+5.9978590382E+01
1646875375.296360,+5.9981796760E+01
1646875377.137672,+5.9980683742E+01
1646875378.979018,+5.9984205620E+01
1646875380.820640,+5.9983417964E+01
1646875382.782193,+5.9984117855E+01
1646875384.743871,+5.9982161421E+01
1646875386.705311,+5.9982679012E+01
1646875388.667071,+5.9981328953E+01
1646875390.628513,+5.9980726792E+01
1646875392.590132,+5.9980449109E+01
1646875394.431559,+5.9980288953E+01
1646875396.152935,+5.9978923490E+01
1646875397.994588,+5.9976091257E+01
1646875399.835950,+5.9976325561E+01
1646875401.797516,+5.9977735981E+01
1646875403.639004,+5.9981271445E+01
1646875405.480566,+5.9984472151E+01
1646875407.322145,+5.9987049943E+01
1646875409.283641,+5.9989507272E+01
1646875411.245208,+5.9993103076E+01
1646875413.206756,+5.9993683992E+01
1646875415.168479,+5.9996141130E+01
1646875417.009946,+5.9997189239E+01
1646875418.851517,+5.9999113492E+01
1646875420.692899,+6.0001387145E+01
1646875422.534403,+6.0004135716E+01
1646875424.375830,+6.0004605014E+01
1646875426.337514,+6.0002446549E+01
1646875428.298988,+6.0000162658E+01
1646875430.140534,+5.9997105548E+01
1646875432.102148,+5.9993554752E+01
1646875433.943707,+5.9991362969E+01
1646875435.785029,+5.9988739113E+01
1646875437.746669,+5.9986530302E+01
1646875439.588130,+5.9984850677E+01
1646875441.429768,+5.9982426144E+01
1646875443.391280,+5.9982428028E+01
1646875445.352752,+5.9980694862E+01
1646875447.194332,+5.9979595997E+01
1646875449.035895,+5.9979308972E+01
1646875450.877341,+5.9977485903E+01
1646875452.718766,+5.9977622208E+01
1646875454.560294,+5.9975869661E+01
1646875456.522063,+5.9975151355E+01
1646875458.363459,+5.9973030933E+01
1646875460.324964,+5.9969816095E+01
1646875462.166387,+5.9970090907E+01
1646875464.007861,+5.9970074454E+01
1646875465.969615,+5.9971662381E+01
1646875467.931123,+5.9972797750E+01
1646875469.892687,+5.9973904472E+01
1646875471.854223,+5.9975954336E+01
1646875473.815966,+5.9976412751E+01
1646875475.777451,+5.9976704238E+01
1646875477.618903,+5.9976560221E+01
1646875479.580476,+5.9975439449E+01
1646875481.422144,+5.9976468585E+01
1646875483.263480,+5.9975902033E+01
1646875485.105190,+5.9975611012E+01
1646875486.946943,+5.9977654493E+01
1646875488.788506,+5.9981846973E+01
1646875490.750361,+5.9989213121E+01
1646875492.711852,+5.9991444551E+01
1646875494.553358,+5.9992276678E+01
1646875496.395046,+5.9993419683E+01
1646875498.236567,+5.9993215765E+01
1646875500.198169,+5.9993666436E+01
1646875502.039713,+5.9992520582E+01
1646875503.881306,+5.9993655912E+01
1646875505.722915,+5.9994985522E+01
1646875507.564278,+5.9994614592E+01
1646875509.405816,+5.9996222950E+01
1646875511.247317,+5.9999776146E+01
1646875513.089022,+5.9998121259E+01
1646875514.930440,+5.9998249902E+01
1646875516.892022,+5.9998318268E+01
1646875518.853626,+5.9997964583E+01
1646875520.695298,+5.9998251636E+01
1646875522.536690,+5.9998405860E+01
1646875524.378147,+5.9995788884E+01
1646875526.219671,+5.9995956851E+01
1646875528.061330,+5.9998359824E+01
1646875529.902745,+5.9999406548E+01
1646875531.744316,+6.0001200201E+01
1646875533.585740,+6.0003579836E+01
1646875535.427408,+6.0002608581E+01
1646875537.268799,+6.0001519444E+01
1646875539.110299,+6.0001680866E+01
1646875541.071868,+6.0000910194E+01
1646875543.033532,+5.9997845707E+01
1646875544.875110,+5.9996608155E+01
1646875546.716523,+5.9994852759E+01
