1646878923.775911,59.985565
1646878924.2911777,59.981411
1646878924.9138877,59.983677
1646878925.328377,59.973156
1646878925.9509892,59.979271
1646878926.3660758,59.981033
1646878926.7806487,59.972847
1646878927.4019768,59.977001
1646878927.8165994,59.977253
1646878928.439241,59.972038
1646878928.8541667,59.980656
1646878929.4755878,59.977127
1646878929.8900626,59.970329
1646878930.5074844,59.975994
1646878930.922397,59.968571
1646878931.544421,59.974987
1646878931.9572906,59.969757
1646878932.5789578,59.972595
1646878932.9897287,59.972847
1646878933.6099687,59.972652
1646878934.0240357,59.969704
1646878934.6459997,59.967186
1646878935.0607376,59.967312
1646878935.6823516,59.971336
1646878936.0966043,59.969578
1646878936.7167857,59.965046
1646878937.1315424,59.966934
1646878937.7526646,59.968876
1646878938.1678047,59.966808
1646878938.7896907,59.967617
1646878939.2038581,59.967003
1646878939.8255868,59.961395
1646878940.2393796,59.964489
1646878940.6535788,59.968552
1646878941.2760046,59.966663
1646878941.6910694,59.963158
1646878942.313575,59.960136
1646878942.72433,59.967186
1646878943.3453958,59.964668
1646878943.7598476,59.967564
1646878944.3814106,59.966896
1646878944.7955132,59.966503
1646878945.4183493,59.965549
1646878945.8324938,59.966557
1646878946.4543037,59.966682
1646878946.8680077,59.968571
1646878947.4911969,59.969036
1646878947.9063807,59.967312
1646878948.5271375,59.972847
1646878948.9405768,59.966557
1646878949.5623078,59.970707
1646878949.9762487,59.972847
1646878950.5980747,59.969952
1646878951.0118694,59.974987
1646878952.0482743,59.970745
1646878952.4596717,59.973675
1646878953.0816717,59.970707
1646878953.4913118,59.973602
1646878954.1125662,59.973316
1646878954.5262692,59.973118
1646878955.1468136,59.977596
1646878955.5610204,59.979271
1646878956.1831207,59.977127
1646878956.5969927,59.981411
1646878957.2178998,59.980347
1646878957.6316936,59.980061
1646878958.2532196,59.983551
1646878958.6675165,59.985241
1646878959.2898386,59.987705
1646878959.7028008,59.986320
1646878960.3232133,59.983551
1646878960.73683,59.988335
1646878961.3577118,59.992584
1646878961.7711163,59.985817
1646878962.3899517,59.984486
1646878962.8033798,59.989597
1646878963.4248185,59.985691
1646878963.8390045,59.991360
1646878964.4588468,59.985691
1646878964.8727298,59.990101
1646878965.4942095,59.987705
1646878965.9076493,59.992241
1646878966.5272963,59.991989
1646878966.940823,59.990154
1646878967.5622528,59.992115
1646878967.977298,59.991108
1646878968.391363,59.989975
1646878969.012623,59.985691
1646878969.4266996,59.987831
1646878970.0471885,59.988518
1646878970.460807,59.987507
1646878971.078558,59.985222
1646878971.4926803,59.986824
1646878972.1141944,59.989307
1646878972.5278559,59.984306
1646878973.14788,59.985241
1646878973.5612338,59.982811
1646878974.1803074,59.979736
1646878974.5934224,59.984306
1646878975.213885,59.985062
1646878975.6270015,59.983425
1646878976.2456405,59.984650
1646878976.6597488,59.988895
1646878977.278688,59.990101
1646878977.6923869,59.982166
1646878978.3111565,59.985691
1646878978.7251925,59.993050
1646878979.3451726,59.987473
1646878979.7589674,59.986824
1646878980.378426,59.987076
1646878980.793347,59.982292
1646878981.4141974,59.985836
1646878981.8217845,59.985691
1646878982.4354298,59.984936
1646878983.4585948,59.979935
1646878983.8688998,59.979465
1646878984.4842274,59.985943
1646878984.893865,59.977867
1646878985.5147135,59.985313
1646878985.9293618,59.979465
1646878986.5491965,59.980026
1646878986.9612808,59.979504
1646878987.5823128,59.979073
1646878987.9970255,59.974987
1646878988.6200135,59.981411
1646878989.0332115,59.979271
1646878989.6550617,59.978245
1646878990.0685697,59.978642
1646878990.4821255,59.974232
1646878991.103907,59.974987
1646878991.5179768,59.978767
1646878992.1401155,59.976032
1646878992.5512357,59.977127
1646878993.1722128,59.978264
1646878993.5872917,59.974232
1646878994.20979,59.979088
1646878994.6248791,59.977886
1646878995.2457983,59.980152
1646878995.6595485,59.971966
1646878996.281512,59.972092
1646878996.6953983,59.975742
1646878997.318163,59.974232
1646878997.7322483,59.974987
1646878998.3541884,59.977001
1646878998.7682383,59.970673
1646878999.3904247,59.972290
1646878999.8044367,59.977127
1646879000.4268188,59.970707
1646879000.8409638,59.977127
1646879001.4627948,59.974987
1646879001.877321,59.973030
1646879002.4996667,59.974808
